LocusID,GOterm,GOdesc,Ontology
Solyc04g050390.3.1,GO:0005840,ribosome,CC
Solyc04g050400.1.1,GO:0005840,ribosome,CC
Solyc04g050403.1.1,GO:0005840,ribosome,CC
Solyc04g050430.1.1,GO:0005840,ribosome,CC
Solyc04g050575.2.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g050620.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g050625.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g050622.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g050770.2.1,GO:0016567,protein ubiquitination,BP
Solyc04g050780.2.1,GO:0016567,protein ubiquitination,BP
Solyc04g050820.3.1,GO:0006021,inositol biosynthetic process,BP
Solyc04g050840.1.1,GO:0009507,chloroplast,CC
Solyc10g018980.4.1,GO:0009507,chloroplast,CC
Solyc04g050850.3.1,GO:0009507,chloroplast,CC
Solyc04g161670.1.1,GO:0009507,chloroplast,CC
Solyc04g050860.4.1,GO:0006021,inositol biosynthetic process,BP
Solyc04g050930.3.1,GO:0046422,violaxanthin de-epoxidase activity,MF
Solyc04g050935.2.1,GO:0006468,protein phosphorylation,BP
Solyc04g050937.1.1,GO:0005524,ATP binding,MF
Solyc04g050970.3.1,GO:0005524,ATP binding,MF
Solyc04g051160.1.1,GO:0022857,transmembrane transporter activity,MF
Solyc04g051190.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g051244.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g051350.3.1,GO:0055114,oxidoreductase process,MF
Solyc04g051360.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g051400.2.1,GO:0036459,GO:0036459,
Solyc04g051410.4.1,GO:0036459,GO:0036459,
Solyc04g051460.4.1,GO:0005524,ATP binding,MF
Solyc04g051490.3.1,GO:0004518,nuclease activity,MF
Solyc04g051510.1.1,GO:0005524,ATP binding,MF
Solyc04g051540.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g051590.3.1,GO:0005975,carbohydrate metabolic process,BP
Solyc04g051610.3.1,GO:0046422,violaxanthin de-epoxidase activity,MF
Solyc04g051620.3.1,GO:0016829,lyase activity,MF
Solyc04g051640.3.1,GO:0046872,metal ion binding,MF
Solyc04g051690.4.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g051700.3.1,GO:0005525,GTP binding,MF
Solyc04g051730.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g051768.2.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g051800.3.1,GO:0016887,ATP hydrolysis activity,MF
Solyc04g051880.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g053110.1.1,GO:0015035,protein-disulfide reductase activity,MF
Solyc04g053120.3.1,GO:0005975,carbohydrate metabolic process,BP
Solyc04g054200.3.1,GO:0005524,ATP binding,MF
Solyc04g054220.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g054250.4.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g054256.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g054258.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g054260.5.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g054310.3.1,GO:0030170,pyridoxal phosphate binding,MF
Solyc04g054320.4.1,GO:0043565,sequence-specific DNA binding,MF
Solyc04g054380.1.1,GO:0016829,lyase activity,MF
Solyc04g054500.3.1,GO:0046872,metal ion binding,MF
Solyc04g054510.4.1,GO:0006351,DNA-templated transcription,BP
Solyc04g054525.1.1,GO:0046983,protein dimerization activity,MF
Solyc04g054527.1.1,GO:0046983,protein dimerization activity,MF
Solyc04g054533.1.1,GO:0046983,protein dimerization activity,MF
Solyc04g054517.2.1,GO:0046983,protein dimerization activity,MF
Solyc04g054690.3.1,GO:0016491,oxidoreductase activity,MF
Solyc04g054700.3.1,GO:0008270,zinc ion binding,MF
Solyc04g054710.3.1,GO:0030170,pyridoxal phosphate binding,MF
Solyc04g054730.3.1,GO:0015116,sulfate transmembrane transporter activity,MF
Solyc04g054740.3.1,GO:0006021,inositol biosynthetic process,BP
Solyc04g054890.3.1,GO:0005777,peroxisome,CC
Solyc04g054910.4.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g054930.3.1,GO:0005992,trehalose biosynthetic process,BP
Solyc04g055020.2.1,GO:0051536,iron-sulfur cluster binding,MF
Solyc04g055030.2.1,GO:0051536,iron-sulfur cluster binding,MF
Solyc04g055080.3.1,GO:0055085,transmembrane transport,BP
Solyc04g055120.3.1,GO:0016887,ATP hydrolysis activity,MF
Solyc04g055170.3.1,GO:0005544,calcium-dependent phospholipid binding,MF
Solyc04g055200.3.1,GO:0006529,asparagine biosynthetic process,BP
Solyc04g056280.4.1,GO:0005524,ATP binding,MF
Solyc04g056290.3.1,GO:0036459,GO:0036459,
Solyc04g056420.1.1,GO:0006979,response to oxidative stress,BP
Solyc04g056530.2.1,GO:0005622,intracellular anatomical structure,CC
Solyc04g056540.3.1,GO:0009231,riboflavin biosynthetic process,BP
Solyc04g056550.1.1,GO:0046983,protein dimerization activity,MF
Solyc04g056600.4.1,GO:0015299,GO:0015299,MF
Solyc04g056620.2.1,GO:0055085,transmembrane transport,BP
Solyc04g056650.4.1,GO:0016887,ATP hydrolysis activity,MF
Solyc04g083140.2.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g056740.1.1,GO:0046983,protein dimerization activity,MF
Solyc04g162190.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g160050.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g083150.2.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g057860.3.1,GO:0005622,intracellular anatomical structure,CC
Solyc04g057930.4.1,GO:0005524,ATP binding,MF
Solyc04g057940.4.1,GO:0016567,protein ubiquitination,BP
Solyc04g057980.3.1,GO:0055114,oxidoreductase process,MF
Solyc04g150158.1.1,GO:0005840,ribosome,CC
Solyc04g150159.1.1,GO:0005840,ribosome,CC
Solyc04g058110.3.1,GO:0005524,ATP binding,MF
Solyc04g063245.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g063280.3.1,GO:0006886,intracellular protein transport,BP
Solyc04g063290.3.1,GO:0003735,structural constituent of ribosome,MF
Solyc04g063370.3.1,GO:0005524,ATP binding,MF
Solyc04g064470.2.1,GO:0005634,nucleus,CC
Solyc04g064510.3.1,GO:0005525,GTP binding,MF
Solyc04g064590.3.1,GO:0005524,ATP binding,MF
Solyc04g064670.3.1,GO:0009523,photosystem II,CC
Solyc04g064690.5.1,GO:0006979,response to oxidative stress,BP
Solyc04g064750.2.1,GO:0006508,proteolysis,BP
Solyc04g064760.3.1,GO:0006508,proteolysis,BP
Solyc04g064820.3.1,GO:0016192,vesicle-mediated transport,BP
Solyc04g064860.1.1,GO:0046983,protein dimerization activity,MF
Solyc04g064900.1.1,GO:0005975,carbohydrate metabolic process,BP
Solyc04g064920.5.1,GO:0120009,intermembrane lipid transfer,BP
Solyc04g064930.3.1,GO:0016491,oxidoreductase activity,MF
Solyc04g064940.3.1,GO:0005524,ATP binding,MF
Solyc04g070960.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g071000.1.1,GO:0005524,ATP binding,MF
Solyc04g071030.1.1,GO:0016567,protein ubiquitination,BP
Solyc04g071070.2.1,GO:0009664,plant-type cell wall organization,BP
Solyc04g071120.3.1,GO:0006468,protein phosphorylation,BP
Solyc04g071140.3.1,GO:0019752,carboxylic acid metabolic process,BP
Solyc04g071150.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g071160.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g071300.3.1,GO:1902600,proton transmembrane transport,BP
Solyc04g071400.4.1,GO:0016021,integral component of membrane,CC
Solyc04g071410.3.1,GO:0005975,carbohydrate metabolic process,BP
Solyc04g071430.2.1,GO:0016021,integral component of membrane,CC
Solyc04g071510.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g071650.4.1,GO:0016760,cellulose synthase (UDP-forming) activity,MF
Solyc04g071680.2.1,GO:0005524,ATP binding,MF
Solyc04g071770.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g071780.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g071790.4.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g071800.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g071805.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g150164.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g071870.1.1,GO:0006468,protein phosphorylation,BP
Solyc04g071880.3.1,GO:0009678,pyrophosphate hydrolysis-driven proton transmembrane transporter activity,MF
Solyc04g071890.4.1,GO:0006979,response to oxidative stress,BP
Solyc04g071900.5.1,GO:0006979,response to oxidative stress,BP
Solyc04g071920.2.1,GO:0005524,ATP binding,MF
Solyc04g072000.5.1,GO:0006032,chitin catabolic process,BP
Solyc04g072010.3.1,GO:0006508,proteolysis,BP
Solyc04g162280.1.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072032.1.1,GO:0006465,signal peptide processing,BP
Solyc04g072037.1.1,GO:0005524,ATP binding,MF
Solyc04g072060.4.1,GO:0005525,GTP binding,MF
Solyc04g072110.4.1,GO:0006465,signal peptide processing,BP
Solyc04g072140.4.1,GO:0003723,RNA binding,MF
Solyc04g072180.3.1,GO:0008610,lipid biosynthetic process,BP
Solyc04g072220.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072260.3.1,GO:0016887,ATP hydrolysis activity,MF
Solyc04g072280.3.1,GO:0016491,oxidoreductase activity,MF
Solyc04g072290.3.1,GO:0006887,exocytosis,BP
Solyc04g072300.1.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072380.3.1,GO:0015035,protein-disulfide reductase activity,MF
Solyc04g072460.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc04g072490.4.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072500.1.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072510.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072520.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072530.2.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072540.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072550.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072570.3.1,GO:0005524,ATP binding,MF
Solyc04g072580.1.1,GO:0006096,glycolytic process,BP
Solyc04g072700.4.1,GO:0046872,metal ion binding,MF
Solyc04g072740.3.1,GO:0015116,sulfate transmembrane transporter activity,MF
Solyc04g072760.3.1,GO:0015116,sulfate transmembrane transporter activity,MF
Solyc04g072790.2.1,GO:0016760,cellulose synthase (UDP-forming) activity,MF
Solyc04g072870.2.1,GO:0005975,carbohydrate metabolic process,BP
Solyc04g072900.1.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g072920.5.1,GO:0005992,trehalose biosynthetic process,BP
Solyc04g073960.3.1,GO:0055085,transmembrane transport,BP
Solyc04g073990.3.1,GO:0005544,calcium-dependent phospholipid binding,MF
Solyc04g074000.3.1,GO:0005524,ATP binding,MF
Solyc04g074020.2.1,GO:0005524,ATP binding,MF
Solyc04g074030.3.1,GO:0005524,ATP binding,MF
Solyc04g074050.4.1,GO:0005524,ATP binding,MF
Solyc04g074060.3.1,GO:0006468,protein phosphorylation,BP
Solyc04g074070.2.1,GO:0022857,transmembrane transporter activity,MF
Solyc04g074300.3.1,GO:0003735,structural constituent of ribosome,MF
Solyc04g074480.3.1,GO:0009073,aromatic amino acid family biosynthetic process,BP
Solyc04g074500.3.1,GO:0005524,ATP binding,MF
Solyc04g074580.1.1,GO:0003677,DNA binding,MF
Solyc04g074630.4.1,GO:0004812,aminoacyl-tRNA ligase activity,MF
Solyc04g074710.3.1,GO:0016763,pentosyltransferase activity,MF
Solyc04g074840.3.1,GO:0015238,xenobiotic transmembrane transporter activity,MF
Solyc04g074850.3.1,GO:0015238,xenobiotic transmembrane transporter activity,MF
Solyc04g074860.4.1,GO:0015238,xenobiotic transmembrane transporter activity,MF
Solyc04g074900.3.1,GO:0005622,intracellular anatomical structure,CC
Solyc04g074910.3.1,GO:0005622,intracellular anatomical structure,CC
Solyc04g075000.1.1,GO:0006468,protein phosphorylation,BP
Solyc04g076090.3.1,GO:0006094,gluconeogenesis,BP
Solyc04g076120.3.1,GO:0006508,proteolysis,BP
Solyc04g076130.3.1,GO:0006508,proteolysis,BP
Solyc04g076210.3.1,GO:0036459,GO:0036459,
Solyc04g076280.4.1,GO:0005634,nucleus,CC
Solyc04g076300.4.1,GO:0055085,transmembrane transport,BP
Solyc04g076310.4.1,GO:0005524,ATP binding,MF
Solyc04g076380.4.1,GO:0055114,oxidoreductase process,MF
Solyc04g076430.3.1,GO:0018342,protein prenylation,BP
Solyc04g076480.3.1,GO:0006468,protein phosphorylation,BP
Solyc04g076530.3.1,GO:0008270,zinc ion binding,MF
Solyc04g076610.3.1,GO:0004523,RNA-DNA hybrid ribonuclease activity,MF
Solyc04g076770.3.1,GO:0006979,response to oxidative stress,BP
Solyc04g076810.4.1,GO:0005524,ATP binding,MF
Solyc04g076870.4.1,GO:0033014,tetrapyrrole biosynthetic process,BP
Solyc04g076880.3.1,GO:0005524,ATP binding,MF
Solyc04g076920.3.1,GO:0016020,membrane,CC
Solyc04g076950.3.1,GO:0015238,xenobiotic transmembrane transporter activity,MF
Solyc04g076970.3.1,GO:0043565,sequence-specific DNA binding,MF
Solyc04g076990.3.1,GO:0005524,ATP binding,MF
Solyc04g077010.4.1,GO:0005524,ATP binding,MF
Solyc04g077030.3.1,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",MF
Solyc04g077040.3.1,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",MF
Solyc04g077130.1.1,GO:0005840,ribosome,CC
Solyc04g077210.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g077270.4.1,GO:0006468,protein phosphorylation,BP
Solyc04g077280.3.1,GO:0006468,protein phosphorylation,BP
Solyc04g077300.3.1,GO:0006468,protein phosphorylation,BP
Solyc04g077330.5.1,GO:0006468,protein phosphorylation,BP
Solyc04g077340.3.1,GO:0006468,protein phosphorylation,BP
Solyc04g077360.3.1,GO:0006468,protein phosphorylation,BP
Solyc04g077370.2.1,GO:0006468,protein phosphorylation,BP
Solyc04g077380.2.1,GO:0006468,protein phosphorylation,BP
Solyc04g077390.3.1,GO:0006468,protein phosphorylation,BP
Solyc04g077440.4.1,GO:0016021,integral component of membrane,CC
Solyc04g077490.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g077540.4.1,GO:0005524,ATP binding,MF
Solyc04g077580.3.1,GO:0008083,growth factor activity,MF
Solyc04g077610.4.1,GO:0016567,protein ubiquitination,BP
Solyc04g077630.4.1,GO:0006508,proteolysis,BP
Solyc04g077640.4.1,GO:0006508,proteolysis,BP
Solyc04g077650.3.1,GO:0006508,proteolysis,BP
Solyc04g077670.3.1,GO:0006508,proteolysis,BP
Solyc04g077720.1.1,GO:0022857,transmembrane transporter activity,MF
Solyc04g077730.1.1,GO:0022857,transmembrane transporter activity,MF
Solyc04g077755.1.1,GO:0022900,electron transport chain,BP
Solyc04g077760.1.1,GO:0006887,exocytosis,BP
Solyc04g078050.3.1,GO:0006352,DNA-templated transcription initiation,BP
Solyc04g078110.1.1,GO:0006508,proteolysis,BP
Solyc04g078130.4.1,GO:0048193,Golgi vesicle transport,BP
Solyc04g078230.1.1,GO:0030001,metal ion transport,BP
Solyc04g078240.3.1,GO:0030001,metal ion transport,BP
Solyc04g078250.4.1,GO:0030001,metal ion transport,BP
Solyc04g078270.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g078290.5.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g078325.2.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g078340.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g078360.1.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g078370.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g078410.4.1,GO:0005524,ATP binding,MF
Solyc04g078550.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g078590.3.1,GO:0005524,ATP binding,MF
Solyc04g078610.4.1,GO:0005524,ATP binding,MF
Solyc04g078640.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g078670.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g078700.3.1,GO:0005524,ATP binding,MF
Solyc04g078710.3.1,GO:0006508,proteolysis,BP
Solyc04g078720.1.1,GO:0006508,proteolysis,BP
Solyc04g078730.1.1,GO:0006508,proteolysis,BP
Solyc04g078740.2.1,GO:0006508,proteolysis,BP
Solyc04g078820.4.1,GO:0005544,calcium-dependent phospholipid binding,MF
Solyc04g078840.3.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g078860.4.1,GO:0016020,membrane,CC
Solyc04g078870.4.1,GO:0005524,ATP binding,MF
Solyc04g078900.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g078930.4.1,GO:0005975,carbohydrate metabolic process,BP
Solyc04g079040.4.1,GO:0006508,proteolysis,BP
Solyc04g079060.3.1,GO:0006508,proteolysis,BP
Solyc04g079290.3.1,GO:0006788,heme oxidation,BP
Solyc04g079320.5.1,GO:0033014,tetrapyrrole biosynthetic process,BP
Solyc04g079330.2.1,GO:0006508,proteolysis,BP
Solyc04g079380.1.1,GO:0005622,intracellular anatomical structure,CC
Solyc04g079400.3.1,GO:0005524,ATP binding,MF
Solyc04g079430.4.1,GO:0022857,transmembrane transporter activity,MF
Solyc04g079510.3.1,GO:0022857,transmembrane transporter activity,MF
Solyc04g079520.3.1,GO:0022857,transmembrane transporter activity,MF
Solyc04g079530.3.1,GO:0022857,transmembrane transporter activity,MF
Solyc04g079570.1.1,GO:0006355,regulation of DNA-templated transcription,BP
Solyc04g083160.2.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g079640.3.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g079660.2.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
Solyc04g079680.4.1,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF
